Order_ID,Order_Date,Product_Category,Product_Name,Customer_Segment,Review_Text,Rating,Sentiment_Score,Sentiment_Label,Response_Status
ORD-1688,2025-09-29,Home & Kitchen,Product_12,Corporate,"Average product, nothing special.",3,0.2,Neutral,Replied
ORD-1689,2025-08-07,Fashion,Product_5,Corporate,"Amazing quality, fast shipping!",5,0.95,Positive,Replied
ORD-1690,2025-02-07,Fashion,Product_8,Consumer,"Amazing quality, fast shipping!",5,0.63,Positive,Pending
ORD-1691,2025-03-20,Fashion,Product_44,Small Business,"Arrived on time, works as expected.",3,0.4,Neutral,Replied
ORD-1692,2025-12-02,Sports,Product_33,Consumer,"Arrived on time, works as expected.",3,0.34,Neutral,Replied
ORD-1693,2025-11-04,Electronics,Product_24,Consumer,"Amazing quality, fast shipping!",4,0.57,Positive,Replied
ORD-1694,2025-03-15,Electronics,Product_46,Corporate,"Average product, nothing special.",3,0.11,Neutral,Pending
ORD-1695,2025-03-08,Fashion,Product_31,Consumer,"Arrived on time, works as expected.",3,0.01,Neutral,Pending
ORD-1696,2025-04-01,Sports,Product_27,Small Business,"Average product, nothing special.",3,0.31,Neutral,Replied
ORD-1697,2025-05-13,Sports,Product_6,Small Business,"Arrived on time, works as expected.",3,-0.33,Neutral,Pending
ORD-1698,2025-06-14,Home & Kitchen,Product_26,Corporate,Decent quality.,3,-0.15,Neutral,Pending
ORD-1699,2025-01-29,Beauty,Product_40,Small Business,Will definitely buy again.,5,0.53,Positive,Pending
ORD-1700,2025-04-08,Beauty,Product_42,Consumer,Decent quality.,3,-0.05,Neutral,Pending
ORD-1701,2025-09-02,Fashion,Product_8,Small Business,Will definitely buy again.,5,0.78,Positive,Replied
ORD-1702,2025-05-03,Fashion,Product_28,Small Business,Perfect fit and great color.,5,0.55,Positive,Pending
ORD-1703,2025-03-23,Sports,Product_20,Small Business,"Arrived on time, works as expected.",3,-0.39,Neutral,Pending
ORD-1704,2025-03-29,Beauty,Product_25,Small Business,Broken on arrival.,1,-0.54,Negative,Pending
ORD-1705,2025-10-06,Sports,Product_24,Corporate,"Arrived on time, works as expected.",3,0.26,Neutral,Pending
ORD-1706,2025-10-23,Electronics,Product_10,Corporate,"Average product, nothing special.",3,0.39,Neutral,Replied
ORD-1707,2025-09-26,Electronics,Product_22,Consumer,It's okay for the price.,3,0.38,Neutral,Replied
ORD-1708,2025-06-19,Sports,Product_35,Corporate,"Average product, nothing special.",3,-0.16,Neutral,Pending
ORD-1709,2025-10-26,Home & Kitchen,Product_47,Small Business,"Amazing quality, fast shipping!",4,0.7,Positive,Pending
ORD-1710,2025-08-09,Sports,Product_43,Small Business,Decent quality.,3,-0.35,Neutral,Replied
ORD-1711,2025-09-13,Electronics,Product_15,Consumer,It's okay for the price.,3,0.33,Neutral,Pending
ORD-1712,2025-10-02,Sports,Product_30,Small Business,Decent quality.,3,-0.0,Neutral,Replied
ORD-1713,2025-10-26,Beauty,Product_9,Small Business,"Average product, nothing special.",3,0.08,Neutral,Pending
ORD-1714,2025-08-24,Sports,Product_24,Corporate,It's okay for the price.,3,0.09,Neutral,Pending
ORD-1715,2025-04-08,Sports,Product_38,Small Business,Does not match the description.,2,-0.5,Negative,Replied
ORD-1716,2025-01-13,Beauty,Product_18,Consumer,Perfect fit and great color.,4,0.57,Positive,Pending
ORD-1717,2025-06-10,Sports,Product_16,Consumer,"Average product, nothing special.",3,0.27,Neutral,Pending
ORD-1718,2025-03-16,Fashion,Product_47,Corporate,Decent quality.,3,-0.02,Neutral,Pending
ORD-1719,2025-04-06,Home & Kitchen,Product_29,Small Business,Worst purchase ever.,2,-0.51,Negative,Pending
ORD-1720,2025-08-06,Home & Kitchen,Product_7,Consumer,Does not match the description.,2,-0.99,Negative,Replied
ORD-1721,2025-05-27,Electronics,Product_42,Corporate,Exceeded my expectations.,4,0.6,Positive,Replied
ORD-1722,2025-03-10,Fashion,Product_13,Consumer,"Arrived on time, works as expected.",3,0.32,Neutral,Pending
ORD-1723,2025-07-05,Beauty,Product_27,Small Business,"Arrived on time, works as expected.",3,0.2,Neutral,Replied
ORD-1724,2025-06-28,Fashion,Product_4,Corporate,"Average product, nothing special.",3,-0.07,Neutral,Pending
ORD-1725,2025-09-18,Electronics,Product_6,Small Business,Exceeded my expectations.,5,0.62,Positive,Replied
ORD-1726,2025-04-30,Electronics,Product_33,Small Business,Decent quality.,3,-0.39,Neutral,Replied
ORD-1727,2025-04-16,Home & Kitchen,Product_11,Consumer,Broken on arrival.,2,-0.51,Negative,Pending
ORD-1728,2025-02-03,Sports,Product_29,Corporate,Perfect fit and great color.,4,0.81,Positive,Pending
ORD-1729,2025-02-05,Electronics,Product_42,Small Business,"Average product, nothing special.",3,0.1,Neutral,Pending
ORD-1730,2025-09-03,Electronics,Product_4,Consumer,Exceeded my expectations.,4,0.85,Positive,Replied
ORD-1731,2025-10-07,Fashion,Product_23,Small Business,Very poor customer service.,1,-0.9,Negative,Replied
ORD-1732,2025-06-25,Electronics,Product_27,Corporate,It's okay for the price.,3,0.32,Neutral,Replied
ORD-1733,2025-12-02,Beauty,Product_31,Consumer,Worst purchase ever.,2,-0.55,Negative,Replied
ORD-1734,2025-03-27,Sports,Product_23,Corporate,Decent quality.,3,-0.05,Neutral,Pending
ORD-1735,2025-12-20,Fashion,Product_2,Corporate,"Arrived on time, works as expected.",3,-0.37,Neutral,Pending
ORD-1736,2025-02-15,Electronics,Product_1,Consumer,Worst purchase ever.,2,-0.58,Negative,Pending
ORD-1737,2025-10-25,Sports,Product_17,Corporate,Very poor customer service.,1,-0.83,Negative,Replied
ORD-1738,2025-03-13,Sports,Product_24,Corporate,Decent quality.,3,-0.06,Neutral,Replied
ORD-1739,2025-12-26,Beauty,Product_25,Corporate,"Amazing quality, fast shipping!",5,0.7,Positive,Pending
ORD-1740,2025-10-20,Sports,Product_18,Corporate,Decent quality.,3,-0.28,Neutral,Pending
ORD-1741,2025-07-26,Fashion,Product_6,Small Business,Exceeded my expectations.,4,0.59,Positive,Pending
ORD-1742,2025-02-01,Electronics,Product_20,Consumer,Exceeded my expectations.,4,0.83,Positive,Replied
ORD-1743,2025-07-23,Home & Kitchen,Product_34,Small Business,It's okay for the price.,3,0.3,Neutral,Pending
ORD-1744,2025-07-20,Sports,Product_15,Consumer,It's okay for the price.,3,-0.04,Neutral,Replied
ORD-1745,2025-03-22,Fashion,Product_43,Consumer,Worst purchase ever.,1,-0.73,Negative,Replied
ORD-1746,2025-01-12,Electronics,Product_15,Corporate,Perfect fit and great color.,4,0.61,Positive,Pending
ORD-1747,2025-01-04,Beauty,Product_8,Consumer,"Average product, nothing special.",3,0.02,Neutral,Pending
ORD-1748,2025-11-24,Beauty,Product_46,Consumer,Perfect fit and great color.,5,0.9,Positive,Replied
ORD-1749,2025-03-02,Home & Kitchen,Product_12,Small Business,Will definitely buy again.,5,0.89,Positive,Pending
ORD-1750,2025-08-09,Sports,Product_37,Consumer,Worst purchase ever.,1,-0.78,Negative,Replied
ORD-1751,2025-04-02,Sports,Product_7,Corporate,Exceeded my expectations.,5,0.93,Positive,Pending
ORD-1752,2025-09-13,Electronics,Product_38,Corporate,It's okay for the price.,3,0.29,Neutral,Replied
ORD-1753,2025-06-04,Sports,Product_35,Consumer,Decent quality.,3,0.17,Neutral,Replied
ORD-1754,2025-05-14,Electronics,Product_1,Small Business,It's okay for the price.,3,0.25,Neutral,Pending
ORD-1755,2025-11-24,Beauty,Product_11,Small Business,"Amazing quality, fast shipping!",5,0.65,Positive,Replied
ORD-1756,2025-09-03,Fashion,Product_48,Small Business,Perfect fit and great color.,4,0.53,Positive,Pending
ORD-1757,2025-05-20,Beauty,Product_28,Small Business,"Arrived on time, works as expected.",3,0.19,Neutral,Pending
ORD-1758,2025-11-02,Fashion,Product_1,Consumer,Broken on arrival.,1,-0.96,Negative,Pending
ORD-1759,2025-06-23,Fashion,Product_32,Consumer,"Average product, nothing special.",3,0.14,Neutral,Replied
ORD-1760,2025-11-17,Electronics,Product_2,Corporate,Exceeded my expectations.,4,0.6,Positive,Pending
ORD-1761,2025-08-01,Beauty,Product_22,Corporate,Decent quality.,3,0.14,Neutral,Pending
ORD-1762,2025-04-13,Fashion,Product_49,Small Business,Exceeded my expectations.,4,0.62,Positive,Pending
ORD-1763,2025-01-01,Beauty,Product_31,Small Business,"Average product, nothing special.",3,0.1,Neutral,Pending
ORD-1764,2025-03-18,Beauty,Product_46,Small Business,"Arrived on time, works as expected.",3,0.37,Neutral,Pending
ORD-1765,2025-03-16,Home & Kitchen,Product_26,Small Business,Worst purchase ever.,2,-0.63,Negative,Replied
ORD-1766,2025-11-11,Fashion,Product_32,Corporate,"Arrived on time, works as expected.",3,-0.36,Neutral,Replied
ORD-1767,2025-02-07,Home & Kitchen,Product_50,Small Business,Does not match the description.,1,-0.79,Negative,Replied
ORD-1768,2025-08-18,Fashion,Product_46,Consumer,Worst purchase ever.,2,-0.91,Negative,Pending
ORD-1769,2025-05-14,Electronics,Product_13,Consumer,Broken on arrival.,1,-0.99,Negative,Replied
ORD-1770,2025-11-10,Sports,Product_1,Consumer,Perfect fit and great color.,4,0.55,Positive,Replied
ORD-1771,2025-08-31,Beauty,Product_36,Small Business,Decent quality.,3,0.1,Neutral,Replied
ORD-1772,2025-02-26,Electronics,Product_6,Small Business,Perfect fit and great color.,4,0.69,Positive,Replied
ORD-1773,2025-09-11,Sports,Product_15,Small Business,Perfect fit and great color.,5,0.95,Positive,Replied
ORD-1774,2025-01-09,Home & Kitchen,Product_14,Corporate,Worst purchase ever.,1,-0.73,Negative,Replied
ORD-1775,2025-02-28,Fashion,Product_29,Consumer,"Arrived on time, works as expected.",3,-0.39,Neutral,Replied
ORD-1776,2025-05-06,Sports,Product_1,Small Business,Perfect fit and great color.,4,0.98,Positive,Pending
ORD-1777,2025-12-19,Beauty,Product_42,Small Business,Does not match the description.,1,-0.56,Negative,Replied
ORD-1778,2025-08-02,Beauty,Product_7,Corporate,Will definitely buy again.,4,0.61,Positive,Replied
ORD-1779,2025-11-14,Home & Kitchen,Product_11,Small Business,Worst purchase ever.,2,-1.0,Negative,Pending
ORD-1780,2025-10-29,Electronics,Product_9,Corporate,Worst purchase ever.,1,-0.6,Negative,Pending
ORD-1781,2025-07-22,Sports,Product_3,Corporate,"Arrived on time, works as expected.",3,0.36,Neutral,Pending
ORD-1782,2025-04-21,Fashion,Product_24,Small Business,It's okay for the price.,3,0.18,Neutral,Pending
ORD-1783,2025-11-05,Home & Kitchen,Product_38,Corporate,Perfect fit and great color.,4,0.54,Positive,Replied
ORD-1784,2025-06-22,Sports,Product_30,Consumer,Broken on arrival.,1,-0.81,Negative,Pending
ORD-1785,2025-08-10,Home & Kitchen,Product_3,Small Business,"Arrived on time, works as expected.",3,0.05,Neutral,Replied
ORD-1786,2025-02-19,Beauty,Product_44,Corporate,Does not match the description.,1,-0.7,Negative,Replied
ORD-1787,2025-09-06,Electronics,Product_15,Consumer,"Arrived on time, works as expected.",3,-0.18,Neutral,Replied
ORD-1788,2025-08-14,Electronics,Product_26,Small Business,Very poor customer service.,2,-0.75,Negative,Pending
ORD-1789,2025-03-29,Home & Kitchen,Product_41,Small Business,It's okay for the price.,3,0.33,Neutral,Replied
ORD-1790,2025-03-07,Electronics,Product_37,Small Business,Exceeded my expectations.,4,0.51,Positive,Replied
ORD-1791,2025-11-13,Beauty,Product_42,Small Business,Worst purchase ever.,2,-0.79,Negative,Pending
ORD-1792,2025-05-05,Beauty,Product_39,Small Business,Very poor customer service.,1,-0.75,Negative,Replied
ORD-1793,2025-07-25,Electronics,Product_5,Consumer,Does not match the description.,2,-0.79,Negative,Replied
ORD-1794,2025-04-23,Fashion,Product_7,Corporate,"Amazing quality, fast shipping!",5,0.95,Positive,Pending
ORD-1795,2025-09-26,Sports,Product_48,Corporate,Exceeded my expectations.,4,0.82,Positive,Pending
ORD-1796,2025-07-21,Sports,Product_36,Corporate,"Amazing quality, fast shipping!",4,0.9,Positive,Pending
ORD-1797,2025-11-10,Sports,Product_35,Corporate,Will definitely buy again.,4,0.99,Positive,Pending
ORD-1798,2025-07-07,Home & Kitchen,Product_18,Corporate,Does not match the description.,2,-0.94,Negative,Replied
ORD-1799,2025-10-14,Fashion,Product_27,Corporate,"Average product, nothing special.",3,0.33,Neutral,Pending
ORD-1800,2025-06-20,Beauty,Product_26,Corporate,"Amazing quality, fast shipping!",5,0.65,Positive,Pending
ORD-1801,2025-06-07,Beauty,Product_1,Small Business,Very poor customer service.,2,-0.68,Negative,Pending
ORD-1802,2025-02-06,Sports,Product_18,Corporate,Very poor customer service.,1,-0.95,Negative,Pending
ORD-1803,2025-07-02,Sports,Product_22,Corporate,It's okay for the price.,3,-0.05,Neutral,Replied
ORD-1804,2025-12-31,Sports,Product_13,Corporate,Will definitely buy again.,5,0.72,Positive,Replied
ORD-1805,2025-04-15,Electronics,Product_26,Consumer,Will definitely buy again.,5,0.99,Positive,Pending
ORD-1806,2025-08-22,Home & Kitchen,Product_44,Corporate,"Average product, nothing special.",3,-0.06,Neutral,Replied
ORD-1807,2025-03-13,Sports,Product_12,Small Business,"Arrived on time, works as expected.",3,-0.2,Neutral,Replied
ORD-1808,2025-01-07,Home & Kitchen,Product_15,Consumer,Perfect fit and great color.,4,0.54,Positive,Pending
ORD-1809,2025-01-22,Sports,Product_1,Consumer,Will definitely buy again.,4,0.52,Positive,Pending
ORD-1810,2025-10-14,Sports,Product_30,Consumer,Worst purchase ever.,1,-0.96,Negative,Pending
ORD-1811,2025-09-10,Sports,Product_42,Consumer,"Arrived on time, works as expected.",3,0.01,Neutral,Replied
ORD-1812,2025-06-07,Beauty,Product_22,Corporate,Perfect fit and great color.,5,0.65,Positive,Replied
ORD-1813,2025-07-13,Beauty,Product_46,Corporate,It's okay for the price.,3,0.15,Neutral,Pending
ORD-1814,2025-07-05,Sports,Product_32,Corporate,It's okay for the price.,3,0.09,Neutral,Replied
ORD-1815,2025-02-25,Electronics,Product_32,Consumer,Will definitely buy again.,5,0.61,Positive,Pending
ORD-1816,2025-01-14,Beauty,Product_30,Consumer,Decent quality.,3,0.31,Neutral,Replied
ORD-1817,2025-02-03,Home & Kitchen,Product_24,Consumer,Decent quality.,3,-0.29,Neutral,Replied
ORD-1818,2025-05-25,Home & Kitchen,Product_30,Corporate,Decent quality.,3,-0.11,Neutral,Pending
ORD-1819,2025-10-06,Home & Kitchen,Product_46,Small Business,Perfect fit and great color.,4,0.67,Positive,Replied
ORD-1820,2025-08-20,Home & Kitchen,Product_1,Small Business,Exceeded my expectations.,5,0.95,Positive,Pending
ORD-1821,2025-05-04,Beauty,Product_50,Corporate,It's okay for the price.,3,-0.13,Neutral,Pending
ORD-1822,2025-06-28,Sports,Product_8,Consumer,Broken on arrival.,1,-0.99,Negative,Pending
ORD-1823,2025-07-03,Beauty,Product_11,Small Business,Perfect fit and great color.,4,0.64,Positive,Pending
ORD-1824,2025-09-27,Beauty,Product_14,Corporate,Worst purchase ever.,2,-0.51,Negative,Pending
ORD-1825,2025-05-28,Fashion,Product_36,Corporate,"Amazing quality, fast shipping!",5,0.67,Positive,Replied
ORD-1826,2025-02-12,Electronics,Product_44,Small Business,Very poor customer service.,1,-0.96,Negative,Pending
ORD-1827,2025-06-09,Fashion,Product_5,Consumer,"Amazing quality, fast shipping!",5,0.93,Positive,Replied
ORD-1828,2025-08-27,Beauty,Product_11,Small Business,Will definitely buy again.,5,0.81,Positive,Pending
ORD-1829,2025-01-25,Sports,Product_38,Corporate,"Amazing quality, fast shipping!",5,0.75,Positive,Pending
ORD-1830,2025-12-26,Beauty,Product_16,Small Business,Broken on arrival.,1,-0.77,Negative,Pending
ORD-1831,2025-03-10,Home & Kitchen,Product_23,Corporate,"Arrived on time, works as expected.",3,-0.37,Neutral,Pending
ORD-1832,2025-02-08,Sports,Product_45,Corporate,Broken on arrival.,2,-0.59,Negative,Replied
ORD-1833,2025-10-12,Fashion,Product_17,Corporate,Will definitely buy again.,4,0.65,Positive,Pending
ORD-1834,2025-05-12,Fashion,Product_6,Small Business,Exceeded my expectations.,4,0.51,Positive,Replied
ORD-1835,2025-04-29,Electronics,Product_24,Corporate,Worst purchase ever.,1,-0.82,Negative,Replied
ORD-1836,2025-06-12,Fashion,Product_17,Consumer,"Amazing quality, fast shipping!",5,0.58,Positive,Pending
ORD-1837,2025-09-06,Home & Kitchen,Product_49,Small Business,Very poor customer service.,2,-0.58,Negative,Pending
ORD-1838,2025-01-27,Home & Kitchen,Product_42,Consumer,Does not match the description.,2,-0.59,Negative,Replied
ORD-1839,2025-01-15,Fashion,Product_49,Corporate,Does not match the description.,1,-0.99,Negative,Replied
ORD-1840,2025-03-09,Electronics,Product_32,Corporate,It's okay for the price.,3,-0.06,Neutral,Pending
ORD-1841,2025-04-04,Electronics,Product_17,Consumer,Very poor customer service.,2,-0.92,Negative,Replied
ORD-1842,2025-04-09,Sports,Product_14,Consumer,"Average product, nothing special.",3,0.04,Neutral,Pending
ORD-1843,2025-03-24,Sports,Product_13,Small Business,Broken on arrival.,2,-0.85,Negative,Replied
ORD-1844,2025-06-12,Fashion,Product_35,Consumer,Decent quality.,3,-0.07,Neutral,Replied
ORD-1845,2025-07-03,Beauty,Product_33,Consumer,"Arrived on time, works as expected.",3,0.2,Neutral,Replied
ORD-1846,2025-06-16,Sports,Product_48,Corporate,It's okay for the price.,3,-0.33,Neutral,Replied
ORD-1847,2025-11-05,Fashion,Product_33,Consumer,Worst purchase ever.,2,-0.9,Negative,Replied
ORD-1848,2025-05-16,Electronics,Product_24,Corporate,It's okay for the price.,3,-0.32,Neutral,Pending
ORD-1849,2025-08-28,Home & Kitchen,Product_4,Corporate,"Average product, nothing special.",3,0.32,Neutral,Pending
ORD-1850,2025-02-17,Sports,Product_15,Corporate,Worst purchase ever.,1,-0.71,Negative,Replied
ORD-1851,2025-05-11,Fashion,Product_44,Small Business,Worst purchase ever.,1,-0.68,Negative,Pending
ORD-1852,2025-07-07,Sports,Product_31,Corporate,Decent quality.,3,-0.04,Neutral,Replied
ORD-1853,2025-04-09,Home & Kitchen,Product_48,Corporate,"Arrived on time, works as expected.",3,0.16,Neutral,Pending
ORD-1854,2025-03-26,Beauty,Product_3,Corporate,Very poor customer service.,2,-0.79,Negative,Replied
ORD-1855,2025-11-23,Electronics,Product_18,Consumer,It's okay for the price.,3,-0.23,Neutral,Replied
ORD-1856,2025-01-13,Home & Kitchen,Product_20,Consumer,"Arrived on time, works as expected.",3,-0.23,Neutral,Replied
ORD-1857,2025-02-10,Fashion,Product_21,Corporate,Will definitely buy again.,4,0.81,Positive,Pending
ORD-1858,2025-07-30,Electronics,Product_48,Small Business,Worst purchase ever.,1,-0.99,Negative,Replied
ORD-1859,2025-11-07,Home & Kitchen,Product_38,Corporate,It's okay for the price.,3,0.33,Neutral,Replied
ORD-1860,2025-08-30,Home & Kitchen,Product_22,Small Business,Exceeded my expectations.,4,0.62,Positive,Pending
ORD-1861,2025-01-31,Beauty,Product_41,Consumer,Will definitely buy again.,5,0.84,Positive,Pending
ORD-1862,2025-03-01,Sports,Product_27,Corporate,Broken on arrival.,1,-0.94,Negative,Replied
ORD-1863,2025-12-27,Sports,Product_9,Corporate,Decent quality.,3,0.25,Neutral,Pending
ORD-1864,2025-03-10,Home & Kitchen,Product_38,Consumer,"Arrived on time, works as expected.",3,0.32,Neutral,Replied
ORD-1865,2025-03-11,Sports,Product_6,Corporate,Worst purchase ever.,1,-0.69,Negative,Replied
